32.3873,-26.9207,1.5
32.4774,-26.9207,1.5
32.5675,-26.9207,1.5
32.6575,-26.8307,1.5
32.7476,-26.8307,1.5
32.8377,-26.8307,1.5
32.9278,-26.7406,1.5
33.0179,-26.7406,1.5
33.1080,-26.6505,1.5
33.1981,-26.6505,1.5
33.2882,-26.5604,1.5
33.3783,-26.5604,1.5
33.4684,-26.4703,1.5
33.5584,-26.3802,1.5
33.6485,-26.3802,1.5
33.7386,-26.2901,1.5
33.8287,-26.2000,1.5
33.9188,-26.2000,1.5
34.0089,-26.1099,1.5
34.0990,-26.0198,1.5
34.1891,-25.9298,1.5
34.2792,-25.8397,1.5
34.3693,-25.7496,1.5
34.4593,-25.6595,1.5
34.5494,-25.5694,1.5
34.6395,-25.4793,1.5
34.7296,-25.3892,1.5
34.8197,-25.2991,1.5
34.9098,-25.2090,1.5
34.9999,-25.1189,1.5
35.0900,-25.0289,1.5
35.1801,-24.9388,1.5
35.1801,-24.8487,1.5
35.2702,-24.7586,1.5
35.3602,-24.6685,1.5
35.4503,-24.5784,1.5
35.5404,-24.4883,1.5
35.5404,-24.3982,1.5
35.6305,-24.3081,1.5
35.7206,-24.2180,1.5
35.8107,-24.1280,1.5
35.9008,-24.0379,1.5
35.9008,-23.9478,1.5
35.9909,-23.8577,1.5
36.0810,-23.7676,1.5
36.1711,-23.6775,1.5
36.2611,-23.5874,1.5
36.3512,-23.4973,1.5
36.3512,-23.4072,1.5
36.4413,-23.3171,1.5
36.5314,-23.2271,1.5
36.6215,-23.1370,1.5
36.7116,-23.0469,1.5
36.8017,-22.9568,1.5
36.8017,-22.8667,1.5
36.8918,-22.7766,1.5
36.9819,-22.6865,1.5
37.0720,-22.5964,1.5
37.1620,-22.5063,1.5
37.2521,-22.4162,1.5
37.3422,-22.3262,1.5
37.3422,-22.2361,1.5
37.4323,-22.1460,1.5
37.5224,-22.0559,1.5
37.6125,-21.9658,1.5
37.7026,-21.8757,1.5
37.7927,-21.7856,1.5
37.8828,-21.6955,1.5
37.8828,-21.6054,1.5
37.9729,-21.5153,1.5
38.0629,-21.4253,1.5
38.1530,-21.3352,1.5
38.2431,-21.2451,1.5
38.3332,-21.1550,1.5
38.4233,-21.0649,1.5
38.4233,-20.9748,1.5
38.5134,-20.8847,1.5
38.6035,-20.7946,1.5
38.6936,-20.7045,1.5
38.7837,-20.6144,1.5
38.8738,-20.5244,1.5
38.8738,-20.4343,1.5
38.9638,-20.3442,1.5
39.0539,-20.2541,1.5
39.1440,-20.1640,1.5
39.2341,-20.0739,1.5
39.3242,-19.9838,1.5
39.3242,-19.8937,1.5
39.4143,-19.8036,1.5
39.5044,-19.7135,1.5
39.5945,-19.6235,1.5
39.6846,-19.5334,1.5
39.7747,-19.4433,1.5
39.8647,-19.3532,1.5
39.9548,-19.3532,1.5
40.0449,-19.2631,1.5
40.1350,-19.2631,1.5
40.2251,-19.2631,1.5
40.3152,-19.2631,1.5
40.4053,-19.1730,1.5
40.4954,-19.1730,1.5
40.5855,-19.1730,1.5
40.6756,-19.1730,1.5
40.7656,-19.1730,1.5
40.8557,-19.1730,1.5
40.9458,-19.1730,1.5
41.0359,-19.1730,1.5
41.1260,-19.2631,1.5
41.2161,-19.2631,1.5
41.3062,-19.2631,1.5
41.3963,-19.2631,1.5
41.4864,-19.2631,1.5
41.5765,-19.3532,1.5
41.6665,-19.3532,1.5
41.7566,-19.4433,1.5
41.8467,-19.5334,1.5
41.9368,-19.6235,1.5
41.9368,-19.7135,1.5
42.0269,-19.8036,1.5
42.0269,-19.8937,1.5
42.1170,-19.9838,1.5
42.2071,-20.0739,1.5
42.2071,-20.1640,1.5
42.2972,-20.2541,1.5
42.3873,-20.3442,1.5
42.3873,-20.4343,1.5
42.4774,-20.5244,1.5
42.5674,-20.6144,1.5
42.6575,-20.7045,1.5
42.6575,-20.7946,1.5
42.7476,-20.8847,1.5
42.8377,-20.9748,1.5
42.8377,-21.0649,1.5
42.8377,-21.1550,1.5
42.9278,-21.2451,1.5
